origin_date,target,target_end_date,horizon,location,team_id,model_id,metric,value_absolute,value_relative,n_models,rank,rank_score
2023-12-20,ILI incidence,2023-12-17,1,HR,QMUL,SEIR,WIS,1.57260434782609,0.7101731727234754,8,2,0.667101782089537
2023-12-20,ILI incidence,2023-12-17,1,HR,respicast,hubEnsemble,WIS,1.59449420098259,0.6902300702302641,8,3,0.6535503201995723
2023-12-20,ILI incidence,2023-12-17,1,HR,respicast,quantileBaseline,WIS,2.57278146996091,0.0,8,7,0.04791708236029563
2023-12-20,ILI incidence,2023-12-17,1,HU,ECDC,FluForARIMA,WIS,70.5012714231617,-0.09369390123964733,8,6,0.9788926426444905
2023-12-20,ILI incidence,2023-12-17,1,HU,ECDC,norrsken_blue,WIS,2874.83904311389,-5.443382000148369,8,7,0.018566165968674154
2023-12-20,ILI incidence,2023-12-17,1,HU,ECDC,norrsken_green,WIS,2929.05581393714,-5.470336500056524,8,8,0.0
2023-12-20,ILI incidence,2023-12-17,1,HU,ISI,FluABCaster,WIS,8.86373363754937,2.897968941150572,8,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,HU,ISI,GenLogModel,WIS,33.2489964751167,0.9906445764450192,8,4,0.9916494318979643
2023-12-20,ILI incidence,2023-12-17,1,HU,QMUL,SEIR,WIS,17.9234,1.8821110370817866,8,3,0.9968975786135544
2023-12-20,ILI incidence,2023-12-17,1,HU,respicast,hubEnsemble,WIS,16.6698598427994,1.9867133996815045,8,2,0.9973268449504017
2023-12-20,ILI incidence,2023-12-17,1,HU,respicast,quantileBaseline,WIS,66.068169523301,0.0,8,5,0.9804107283655523
2023-12-20,ILI incidence,2023-12-17,1,IE,ECDC,FluForARIMA,WIS,2.68615821268662,-2.3754565458613284,8,6,0.9953037711250698
2023-12-20,ILI incidence,2023-12-17,1,IE,ECDC,norrsken_blue,WIS,462.269918488901,-9.802503939166817,8,8,0.0
2023-12-20,ILI incidence,2023-12-17,1,IE,ECDC,norrsken_green,WIS,453.765048085097,-9.775713942320989,8,7,0.018418687337317115
2023-12-20,ILI incidence,2023-12-17,1,IE,ISI,FluABCaster,WIS,0.969923011911192,-0.9058544073161009,8,3,0.9990205590429952
2023-12-20,ILI incidence,2023-12-17,1,IE,ISI,GenLogModel,WIS,1.17550640697526,-1.1831946672183877,8,4,0.9985753345897531
2023-12-20,ILI incidence,2023-12-17,1,IE,QMUL,SEIR,WIS,1.32013913043478,-1.3506022492357896,8,5,0.998262108780815
2023-12-20,ILI incidence,2023-12-17,1,IE,respicast,hubEnsemble,WIS,0.660016834305687,-0.35048699219672996,8,2,0.9996917115377665
2023-12-20,ILI incidence,2023-12-17,1,IE,respicast,quantileBaseline,WIS,0.517663941818489,0.0,8,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,IS,ECDC,FluForARIMA,WIS,6.12436748438657,-0.6885116279531983,3,2,0.0
2023-12-20,ILI incidence,2023-12-17,1,IS,respicast,hubEnsemble,WIS,6.12436748438657,-0.6885116279531983,3,2,0.0
2023-12-20,ILI incidence,2023-12-17,1,IS,respicast,quantileBaseline,WIS,3.80013118895088,0.0,3,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,LT,ECDC,FluForARIMA,WIS,3.99122542701823,1.4778913197766448,8,3,0.9999259041795673
2023-12-20,ILI incidence,2023-12-17,1,LT,ECDC,norrsken_blue,WIS,2835.78858813059,-7.994811181099626,8,8,0.0
2023-12-20,ILI incidence,2023-12-17,1,LT,ECDC,norrsken_green,WIS,2237.24820383806,-7.652786519512369,8,7,0.21134846823230963
2023-12-20,ILI incidence,2023-12-17,1,LT,ISI,FluABCaster,WIS,3.96478609426585,1.4874800526637961,8,2,0.9999352400784055
2023-12-20,ILI incidence,2023-12-17,1,LT,ISI,GenLogModel,WIS,12.3356124015058,-0.1500343496169109,8,6,0.9969794473461155
2023-12-20,ILI incidence,2023-12-17,1,LT,QMUL,SEIR,WIS,4.30387826086957,1.3690858147612022,8,4,0.9998155044483928
2023-12-20,ILI incidence,2023-12-17,1,LT,respicast,hubEnsemble,WIS,3.7813855298704,1.5558081389808764,8,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,LT,respicast,quantileBaseline,WIS,11.1172116868197,0.0,8,5,0.9974096724929893
2023-12-20,ILI incidence,2023-12-17,1,LU,ECDC,FluForARIMA,WIS,10391.3439338104,-6.454530948234845e-05,6,6,0.0
2023-12-20,ILI incidence,2023-12-17,1,LU,ECDC,norrsken_blue,WIS,9607.98303291144,0.11301219925576715,6,2,0.7636238369989718
2023-12-20,ILI incidence,2023-12-17,1,LU,ECDC,norrsken_green,WIS,9365.4973547178,0.14989019177375837,6,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,LU,QMUL,SEIR,WIS,10371.6096913043,0.002677887475984871,6,3,0.019237031061267826
2023-12-20,ILI incidence,2023-12-17,1,LU,respicast,hubEnsemble,WIS,10381.4768125574,0.0013060194437574122,6,4,0.009618515530586036
2023-12-20,ILI incidence,2023-12-17,1,LU,respicast,quantileBaseline,WIS,10390.8790417246,0.0,6,5,0.0004531789599679604
2023-12-20,ILI incidence,2023-12-17,1,LV,ECDC,FluForARIMA,WIS,12.43686989136,0.5899211688191626,8,4,0.9958984804537119
2023-12-20,ILI incidence,2023-12-17,1,LV,ECDC,norrsken_blue,WIS,1297.37996083414,-6.114912647385571,8,7,0.09540590879908686
2023-12-20,ILI incidence,2023-12-17,1,LV,ECDC,norrsken_green,WIS,1433.51785603215,-6.258871462003056,8,8,0.0
2023-12-20,ILI incidence,2023-12-17,1,LV,ISI,FluABCaster,WIS,11.8995425958142,0.6536384836789757,8,3,0.9962750412847687
2023-12-20,ILI incidence,2023-12-17,1,LV,ISI,GenLogModel,WIS,20.8978594202774,-0.15881057098775397,8,6,0.9899689896666549
2023-12-20,ILI incidence,2023-12-17,1,LV,QMUL,SEIR,WIS,6.58427391304348,1.5074483429834553,8,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,LV,respicast,hubEnsemble,WIS,8.39222010594862,1.1574201811704699,8,2,0.9987329850417984
2023-12-20,ILI incidence,2023-12-17,1,LV,respicast,quantileBaseline,WIS,18.7195350584504,0.0,8,5,0.9914955669293415
2023-12-20,ILI incidence,2023-12-17,1,MT,ECDC,FluForARIMA,WIS,8995.53654938386,-0.0010094474443453894,5,4,0.0
2023-12-20,ILI incidence,2023-12-17,1,MT,ECDC,norrsken_blue,WIS,8908.98031839658,0.012939571000343505,5,2,0.32816500646286506
2023-12-20,ILI incidence,2023-12-17,1,MT,ECDC,norrsken_green,WIS,8731.77828971983,0.0419243888020923,5,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,MT,respicast,hubEnsemble,WIS,8995.53654938386,-0.0010094474443453894,5,4,0.0
2023-12-20,ILI incidence,2023-12-17,1,MT,respicast,quantileBaseline,WIS,8989.24461306803,0.0,5,3,0.02385493566664152
2023-12-20,ILI incidence,2023-12-17,1,NL,ECDC,FluForARIMA,WIS,4.15196060231174,-0.06511850094478973,8,6,0.2190065462495239
2023-12-20,ILI incidence,2023-12-17,1,NL,ECDC,norrsken_blue,WIS,2.85380927363935,0.4757853336274544,8,3,0.6070714730882856
2023-12-20,ILI incidence,2023-12-17,1,NL,ECDC,norrsken_green,WIS,3.98844760023801,-0.007153070906018157,8,5,0.26788656492332674
2023-12-20,ILI incidence,2023-12-17,1,NL,ISI,FluABCaster,WIS,1.53938827342445,1.366317090713264,8,1,1.0
2023-12-20,ILI incidence,2023-12-17,1,NL,ISI,GenLogModel,WIS,4.88457934556626,-0.2995600711073046,8,8,0.0
2023-12-20,ILI incidence,2023-12-17,1,NL,QMUL,SEIR,WIS,4.47386956521739,-0.17284894234639436,8,7,0.12277617974327144
2023-12-20,ILI incidence,2023-12-17,1,NL,respicast,hubEnsemble,WIS,2.1861527232306,0.8602800628921494,8,2,0.8066584431626952
2023-12-20,ILI incidence,2023-12-17,1,NL,respicast,quantileBaseline,WIS,3.96872129803081,0.0,8,4,0.27378347836766687
2023-12-20,ILI incidence,2023-12-17,1,NO,ECDC,FluForARIMA,WIS,13.4369381806569,0.13773295294676602,8,5,0.9939630667126164
2023-12-20,ILI incidence,2023-12-17,1,NO,ECDC,norrsken_blue,WIS,1910.20474954392,-7.013646087220099,8,8,0.0
2023-12-20,ILI incidence,2023-12-17,1,NO,ECDC,norrsken_green,WIS,1719.56209058727,-6.861960012368816,8,7,0.09990245553914472
