origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-03-06,2024-03-10,ILI incidence,2,IT,quantile,0.95,791.8952440664482
2024-03-06,2024-03-10,ILI incidence,2,IT,quantile,0.975,808.4833311686065
2024-03-06,2024-03-10,ILI incidence,2,IT,quantile,0.99,828.3934248665082
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.01,565.5709173573254
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.025,596.4674990106081
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.05,622.1541453631314
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.1,650.9554210243341
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.15,669.9966048646634
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.2,684.9535558199085
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.25,697.685632509699
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.3,709.0571161107574
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.35,719.5538005664972
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.4,729.4876374670864
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.45,739.0826372265433
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.5,748.5178536294716
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.55,757.9530700323999
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.6,767.5480697918567
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.65,777.4819066924459
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.7,787.9785911481857
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.75,799.3500747492442
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.8,812.0821514390345
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.85,827.0391023942798
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.9,846.080286234609
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.95,874.8815618958117
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.975,900.568208248335
2024-03-06,2024-03-17,ILI incidence,3,IT,quantile,0.99,931.4647899016178
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.01,533.9885413562987
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.025,574.5036233381979
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.05,608.1048095143045
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.1,645.704738141979
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.15,670.526432003778
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.2,690.007477808486
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.25,706.5813260524673
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.3,721.3781792224202
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.35,735.0328943450344
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.4,747.9529303745786
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.45,760.4307552982481
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.5,772.7000682533558
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.55,784.9693812084636
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.6,797.447206132133
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.65,810.3672421616772
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.7,824.0219572842914
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.75,838.8188104542444
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.8,855.3926586982257
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.85,874.8737045029337
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.9,899.6953983647327
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.95,937.2953269924071
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.975,970.8965131685137
2024-03-06,2024-03-24,ILI incidence,4,IT,quantile,0.99,1011.4115951504128
