origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.01,484.24697458273994
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.025,486.0814801410999
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.05,487.6522102878362
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.1,489.4565250647463
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.15,490.6706401777353
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.2,491.63409541317264
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.25,492.4598084880909
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.3,493.20079266358033
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.35,493.88707644416536
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.4,494.53806516748233
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.45,495.1677657770021
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.5,495.7874167783186
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.55,496.4070677796351
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.6,497.0367683891548
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.65,497.68775711247184
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.7,498.3740408930569
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.75,499.1150250685463
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.8,499.94073814346456
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.85,500.9041933789018
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.9,502.1183084918909
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.95,503.922623268801
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.975,505.49335341553723
2024-05-01,2024-04-28,ILI incidence,1,IT,quantile,0.99,507.32785897389726
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.01,489.96794177255987
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.025,494.1862502043831
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.05,497.7973557324887
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.1,501.9448395087592
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.15,504.73535259674094
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.2,506.9496092193985
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.25,508.84721983403455
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.3,510.55006017163896
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.35,512.1271614003643
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.4,513.6231317848583
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.45,515.0701689142054
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.5,516.4941059846356
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.55,517.9180430550658
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.6,519.3650801844129
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.65,520.8610505689069
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.7,522.4381517976323
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.75,524.1409921352367
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.8,526.0386027498728
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.85,528.2528593725303
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.9,531.043372460512
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.95,535.1908562367826
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.975,538.8019617648881
2024-05-01,2024-05-05,ILI incidence,2,IT,quantile,0.99,543.0202701967113
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.01,492.79740429784573
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.025,499.8367815328579
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.05,505.86166150742304
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.1,512.7803052316906
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.15,517.4347509141983
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.2,521.127770906122
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.25,524.2925305657872
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.3,527.1323681131871
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.35,529.7624494670903
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.4,532.2571921457816
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.45,534.6703077177208
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.5,537.0448896386273
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.55,539.4194715595337
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.6,541.8325871314729
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.65,544.3273298101642
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.7,546.9574111640674
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.75,549.7972487114674
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.8,552.9620083711325
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.85,556.6550283630562
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.9,561.3094740455639
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.95,568.2281177698314
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.975,574.2529977443966
2024-05-01,2024-05-12,ILI incidence,3,IT,quantile,0.99,581.2923749794088
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.01,494.77124004739136
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.025,504.46345429511655
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.05,512.7570247172388
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.1,522.2791883382256
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.15,528.6842825973888
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.2,533.7659505628036
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.25,538.1205024318557
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.3,542.0278396182418
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.35,545.6464824405964
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.4,549.0788581534649
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.45,552.3988917714263
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.5,555.6658925647903
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.55,558.9328933581543
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.6,562.2529269761156
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.65,565.6853026889842
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.7,569.3039455113387
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.75,573.2112826977249
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.8,577.565834566777
2024-05-01,2024-05-19,ILI incidence,4,IT,quantile,0.85,582.6475025321918
