origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.010,0.0
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.025,0.0
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.050,0.0
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.100,0.0
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.150,0.0
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.200,0.0
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.250,0.0
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.300,0.0
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.350,1.199308880148882
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.400,4.243690425025111
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.450,4.243690425025111
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.500,5.458512709711819
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.550,5.561201738198285
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.600,6.776024022884993
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.650,9.820405567761222
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.700,9.820405567761222
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.750,12.042294376120202
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.800,12.70495320006086
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.850,13.338444541874422
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.900,13.338444541874422
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.950,13.4761949437964
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.975,15.49456370729725
2023-11-22,ILI incidence,1,2020-03-22,IT,quantile,0.990,15.49456370729725
2023-11-22,ILI incidence,1,2020-03-22,IT,median,,5.458512709711819
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.010,0.0
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.025,0.0
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.050,0.0
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.100,0.0
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.150,0.0
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.200,0.0
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.250,0.0
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.300,1.1479643659056489
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.350,2.4654756790788235
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.400,3.64986674906916
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.450,4.87636588214149
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.500,5.509857223955052
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.550,6.281098967690593
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.600,7.647445857441496
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.650,8.9621265551321
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.700,9.871750082004455
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.750,11.731740556890347
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.800,13.389789056117655
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.850,15.713346227852732
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.900,17.78674328760257
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.950,19.900049176166668
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.975,21.66510252598931
2023-11-22,ILI incidence,2,2020-03-29,IT,quantile,0.990,23.323151025216617
2023-11-22,ILI incidence,2,2020-03-29,IT,median,,5.509857223955052
2023-11-22,ILI incidence,3,2020-04-05,IT,quantile,0.010,0.0
2023-11-22,ILI incidence,3,2020-04-05,IT,quantile,0.025,0.0
2023-11-22,ILI incidence,3,2020-04-05,IT,quantile,0.050,0.0
2023-11-22,ILI incidence,3,2020-04-05,IT,quantile,0.100,0.0
2023-11-22,ILI incidence,3,2020-04-05,IT,quantile,0.150,0.0
2023-11-22,ILI incidence,3,2020-04-05,IT,quantile,0.200,0.0
2023-11-22,ILI incidence,3,2020-04-05,IT,quantile,0.250,0.0
2023-11-22,ILI incidence,3,2020-04-05,IT,quantile,0.300,0.0
2023-11-22,ILI incidence,3,2020-04-05,IT,quantile,0.350,0.8955951650045821
2023-11-22,ILI incidence,3,2020-04-05,IT,quantile,0.400,2.383699950139219
