origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.010,1448.8993198269795
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.025,1448.8993198269795
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.050,1448.8993198269795
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.100,1573.36844058724
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.150,1826.7235846716599
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.200,2037.2728658944698
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.250,2238.25574046766
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.300,2262.595013712019
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.350,2356.9002609383897
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.400,2387.6522104095
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.450,2399.6389853971596
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.500,2416.9813955109494
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.550,2423.83037138535
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.600,2441.17278149914
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.650,2483.91150595791
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.700,2578.2167531842806
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.750,2602.5560264286396
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.800,2602.5560264286396
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.850,3014.0881822246397
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.900,3267.4433263090596
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.950,3267.4433263090596
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.975,3391.91244706932
2024-01-17,ILI incidence,1,2024-01-14,AT,quantile,0.990,3391.91244706932
2024-01-17,ILI incidence,1,2024-01-14,AT,median,,2416.9813955109494
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.010,855.2170210504896
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.025,1190.23542303356
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.050,1391.2182976067502
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.100,1509.86281807748
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.150,1631.0494628074694
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.200,1830.1480726088603
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.250,2004.5191928558202
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.300,2100.77848840423
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.350,2241.6802284048604
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.400,2301.76136297742
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.450,2389.6539339770393
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.500,2420.40588344815
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.550,2444.7451566925088
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.600,2514.7111306745205
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.650,2598.983651235271
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.700,2666.0616489383997
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.750,2824.30579905282
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.800,2993.3212841736495
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.850,3196.2383252051295
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.900,3328.40682455956
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.950,3449.5934692895494
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.975,3775.045464623
2024-01-17,ILI incidence,2,2024-01-21,AT,quantile,0.990,3985.59474584581
2024-01-17,ILI incidence,2,2024-01-21,AT,median,,2420.40588344815
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.010,480.8172441430097
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.025,759.0846707649798
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.050,1062.341814336099
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.100,1388.715747695933
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.150,1542.6164911161295
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.200,1674.90674639178
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.250,1838.7103596593192
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.300,2007.9436807930206
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.350,2138.1258929517585
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.400,2238.25574046766
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.450,2344.9134859507303
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.500,2416.9813955109494
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.550,2483.91150595791
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.600,2578.2167531842806
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.650,2676.5276559823096
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.700,2818.9970463438203
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.750,2989.11353191952
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.800,3141.09942724416
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.850,3291.7825995534185
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.900,3446.0210940961806
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.950,3780.3542173319997
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.975,4093.713871118979
2024-01-17,ILI incidence,3,2024-01-28,AT,quantile,0.990,4359.99452275329
2024-01-17,ILI incidence,3,2024-01-28,AT,median,,2416.9813955109494
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.010,222.15334734959015
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.025,575.7328718447834
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.050,855.2170210504896
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.100,1229.8533210499613
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.150,1443.5905671179798
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.200,1601.8347172324002
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.250,1763.2179621618998
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.300,1916.6192162511657
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.350,2059.3118307050895
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.400,2202.15722363117
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.450,2316.10300210858
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.500,2420.40588344815
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.550,2519.374645733639
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.600,2630.9551646709597
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.650,2761.972065262138
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.700,2895.0775197784606
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.750,3051.6879880781626
2024-01-17,ILI incidence,4,2024-02-04,AT,quantile,0.800,3218.4955447350303
