origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.010,2395.47853426657
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.025,2395.47853426657
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.050,2395.47853426657
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.100,2648.83367835099
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.150,2859.3829595738
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.200,2859.3829595738
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.250,3084.705107391349
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.300,3179.0103546177197
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.350,3179.0103546177197
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.400,3221.7490790764896
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.450,3239.0914891902794
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.500,3239.0914891902794
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.550,3245.94046506468
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.600,3263.28287517847
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.650,3263.28287517847
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.700,3306.02159963724
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.750,3400.3268468636106
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.800,3625.64899468116
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.850,3625.64899468116
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.900,3836.1982759039697
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.950,4089.5534199883896
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.975,4089.5534199883896
2023-12-27,ILI incidence,1,2023-12-24,AT,quantile,0.990,4089.5534199883896
2023-12-27,ILI incidence,1,2023-12-24,AT,median,,3239.0914891902794
2023-12-27,ILI incidence,2,2023-12-31,AT,quantile,0.010,1801.79623549008
2023-12-27,ILI incidence,2,2023-12-31,AT,quantile,0.025,2055.1513795745
2023-12-27,ILI incidence,2,2023-12-31,AT,quantile,0.050,2265.70066079731
2023-12-27,ILI incidence,2,2023-12-31,AT,quantile,0.100,2416.2454323175602
2023-12-27,ILI incidence,2,2023-12-31,AT,quantile,0.150,2628.0667802999997
