location,truth_date,year_week,value
BE,2019-10-13,2019-W41,25.3
BE,2019-10-06,2019-W40,13.2
BE,2019-09-29,2019-W39,10.9
BE,2019-09-22,2019-W38,17.1
BE,2019-09-15,2019-W37,9.8
BE,2019-09-08,2019-W36,5.3
BE,2019-09-01,2019-W35,4.1
BE,2019-08-25,2019-W34,4.3
BE,2019-08-18,2019-W33,2.9
BE,2019-08-11,2019-W32,2.0
BE,2019-08-04,2019-W31,4.3
BE,2019-07-28,2019-W30,1.5
BE,2019-07-21,2019-W29,2.6
BE,2019-07-14,2019-W28,4.2
BE,2019-07-07,2019-W27,0.0
BE,2019-06-30,2019-W26,4.9
BE,2019-06-23,2019-W25,2.4
BE,2019-06-16,2019-W24,2.7
BE,2019-06-09,2019-W23,4.9
BE,2019-06-02,2019-W22,8.5
BE,2019-05-26,2019-W21,2.7
BE,2019-05-19,2019-W20,3.7
BE,2019-05-12,2019-W19,6.7
BE,2019-05-05,2019-W18,5.8
BE,2019-04-28,2019-W17,5.6
BE,2019-04-21,2019-W16,11.8
BE,2019-04-14,2019-W15,15.8
BE,2019-04-07,2019-W14,38.6
BE,2019-03-31,2019-W13,55.4
BE,2019-03-24,2019-W12,77.5
BE,2019-03-17,2019-W11,168.8
BE,2019-03-10,2019-W10,290.5
BE,2019-03-03,2019-W09,403.3
BE,2019-02-24,2019-W08,658.2
BE,2019-02-17,2019-W07,741.2
BE,2019-02-10,2019-W06,667.6
BE,2019-02-03,2019-W05,365.3
BE,2019-01-27,2019-W04,209.1
BE,2019-01-20,2019-W03,96.3
BE,2019-01-13,2019-W02,62.5
BE,2019-01-06,2019-W01,46.6
BE,2018-12-30,2018-W52,18.2
BE,2018-12-23,2018-W51,34.5
BE,2018-12-16,2018-W50,38.1
BE,2018-12-09,2018-W49,42.7
BE,2018-12-02,2018-W48,42.7
BE,2018-11-25,2018-W47,21.1
BE,2018-11-18,2018-W46,19.8
BE,2018-11-11,2018-W45,37.2
BE,2018-11-04,2018-W44,18.3
BE,2018-10-28,2018-W43,28.5
BE,2018-10-21,2018-W42,17.0
BE,2018-10-14,2018-W41,18.0
BE,2018-10-07,2018-W40,10.0
BE,2018-09-30,2018-W39,0.0
BE,2018-09-23,2018-W38,6.2
BE,2018-09-16,2018-W37,0.0
BE,2018-09-09,2018-W36,0.0
BE,2018-09-02,2018-W35,1.3
BE,2018-08-26,2018-W34,1.3
BE,2018-08-19,2018-W33,0.0
BE,2018-08-12,2018-W32,0.0
BE,2018-08-05,2018-W31,0.0
BE,2018-07-29,2018-W30,2.0
BE,2018-07-22,2018-W29,0.0
BE,2018-07-15,2018-W28,1.2
BE,2018-07-08,2018-W27,3.6
BE,2018-07-01,2018-W26,6.6
BE,2018-06-24,2018-W25,4.5
BE,2018-06-17,2018-W24,3.1
BE,2018-06-10,2018-W23,2.1
BE,2018-06-03,2018-W22,2.1
BE,2018-05-27,2018-W21,3.2
BE,2018-05-20,2018-W20,4.9
BE,2018-05-13,2018-W19,5.2
BE,2018-05-06,2018-W18,4.0
BE,2018-04-29,2018-W17,6.8
BE,2018-04-22,2018-W16,9.0
BE,2018-04-15,2018-W15,27.2
BE,2018-04-08,2018-W14,68.7
BE,2018-04-01,2018-W13,197.8
BE,2018-03-25,2018-W12,333.2
BE,2018-03-18,2018-W11,538.1
BE,2018-03-11,2018-W10,718.6
BE,2018-03-04,2018-W09,615.0
BE,2018-02-25,2018-W08,606.6
BE,2018-02-18,2018-W07,549.2
BE,2018-02-11,2018-W06,565.1
BE,2018-02-04,2018-W05,410.3
BE,2018-01-28,2018-W04,317.8
BE,2018-01-21,2018-W03,244.4
BE,2018-01-14,2018-W02,176.4
BE,2018-01-07,2018-W01,94.5
BE,2017-12-31,2017-W52,60.7
BE,2017-12-24,2017-W51,52.9
BE,2017-12-17,2017-W50,43.8
BE,2017-12-10,2017-W49,36.5
BE,2017-12-03,2017-W48,29.6
BE,2017-11-26,2017-W47,23.8
BE,2017-11-19,2017-W46,18.9
BE,2017-11-12,2017-W45,13.6
BE,2017-11-05,2017-W44,9.0
BE,2017-10-29,2017-W43,20.6
BE,2017-10-22,2017-W42,11.5
BE,2017-10-15,2017-W41,20.6
BE,2017-10-08,2017-W40,10.5
BE,2017-10-01,2017-W39,11.3
BE,2017-09-24,2017-W38,11.6
BE,2017-09-17,2017-W37,7.2
BE,2017-09-10,2017-W36,2.1
BE,2017-09-03,2017-W35,0.0
BE,2017-08-27,2017-W34,4.1
BE,2017-08-20,2017-W33,1.2
BE,2017-08-13,2017-W32,3.5
BE,2017-08-06,2017-W31,0.0
BE,2017-07-30,2017-W30,4.4
BE,2017-07-23,2017-W29,3.4
BE,2017-07-16,2017-W28,5.4
BE,2017-07-09,2017-W27,1.0
BE,2017-07-02,2017-W26,0.0
BE,2017-06-25,2017-W25,0.0
BE,2017-06-18,2017-W24,0.0
BE,2017-06-11,2017-W23,2.5
BE,2017-06-04,2017-W22,3.6
BE,2017-05-28,2017-W21,1.2
BE,2017-05-21,2017-W20,4.6
BE,2017-05-14,2017-W19,8.8
BE,2017-05-07,2017-W18,11.5
BE,2017-04-30,2017-W17,6.0
BE,2017-04-23,2017-W16,7.9
BE,2017-04-16,2017-W15,4.8
BE,2017-04-09,2017-W14,10.2
BE,2017-04-02,2017-W13,13.5
BE,2017-03-26,2017-W12,10.2
BE,2017-03-19,2017-W11,32.6
BE,2017-03-12,2017-W10,80.3
BE,2017-03-05,2017-W09,126.3
BE,2017-02-26,2017-W08,266.8
BE,2017-02-19,2017-W07,396.2
BE,2017-02-12,2017-W06,688.2
BE,2017-02-05,2017-W05,787.4
BE,2017-01-29,2017-W04,673.7
BE,2017-01-22,2017-W03,365.7
BE,2017-01-15,2017-W02,239.0
BE,2017-01-08,2017-W01,120.9
BE,2017-01-01,2016-W52,85.0
BE,2016-12-25,2016-W51,44.5
BE,2016-12-18,2016-W50,51.0
BE,2016-12-11,2016-W49,50.3
BE,2016-12-04,2016-W48,35.5
BE,2016-11-27,2016-W47,50.6
BE,2016-11-20,2016-W46,35.9
BE,2016-11-13,2016-W45,37.9
BE,2016-11-06,2016-W44,20.9
BE,2016-10-30,2016-W43,29.7
BE,2016-10-23,2016-W42,40.5
BE,2016-10-16,2016-W41,22.5
BE,2016-10-09,2016-W40,20.4
BE,2016-10-02,2016-W39,5.3
BE,2016-09-25,2016-W38,4.7
BE,2016-09-18,2016-W37,8.3
BE,2016-09-11,2016-W36,6.0
BE,2016-09-04,2016-W35,3.3
BE,2016-08-28,2016-W34,1.2
BE,2016-08-21,2016-W33,2.7
BE,2016-08-14,2016-W32,8.3
BE,2016-08-07,2016-W31,2.6
BE,2016-07-31,2016-W30,2.5
BE,2016-07-24,2016-W29,2.7
BE,2016-07-17,2016-W28,8.0
BE,2016-07-10,2016-W27,3.5
BE,2016-07-03,2016-W26,10.0
