origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.01,1,139.72217158840166
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.025,1,181.04412405575368
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.05,1,217.2132662056521
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.1,1,254.32612809811965
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.15,1,277.7396162586134
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.2,1,296.3265631234821
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.25,1,315.27491420120384
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.3,1,332.4468798035646
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.35,1,348.8211233917273
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.4,1,361.2223140438901
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.45,1,375.043272769327
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.5,1,507.0572908489199
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.55,1,721.9238230764106
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.6,1,758.2308253763773
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.65,1,793.2499362396807
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.7,1,846.6087551917748
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.75,1,892.2854608856289
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.8,1,947.990535134808
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.85,1,1029.8469139622462
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.9,1,1161.1730673347267
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.95,1,1450.1710231750574
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.975,1,1751.4824513602587
2024-02-07,2024-02-04,ILI incidence,GR,quantile,0.99,1,2262.6944306796945
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.01,2,76.11014757929064
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.025,2,96.29770822818305
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.05,2,114.0744873708614
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.1,2,141.73315865941726
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.15,2,153.3624760755198
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.2,2,168.70635864624396
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.25,2,181.71691030895227
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.3,2,195.8193335074456
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.35,2,207.11022340237318
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.4,2,216.26045152262708
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.45,2,224.9169201123407
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.5,2,331.8360827497892
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.55,2,525.7349477778092
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.6,2,562.0041342727226
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.65,2,602.1477654018508
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.7,2,643.8887552836818
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.75,2,699.5708528411828
2024-02-07,2024-02-11,ILI incidence,GR,quantile,0.8,2,772.1949097437257
