origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.01,1,81.50761945474687
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.025,1,84.89099152256635
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.05,1,92.25531043784018
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.1,1,97.29781802417995
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.15,1,101.41837459659939
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.2,1,105.58408795337411
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.25,1,109.41112542748424
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.3,1,111.36415635085017
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.35,1,113.02931277395116
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.4,1,114.6229709551563
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.45,1,116.33704722797555
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.5,1,133.96512692066858
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.55,1,156.84456432734456
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.6,1,159.58407591156495
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.65,1,162.79020760078996
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.7,1,166.06031140118492
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.75,1,170.78672149703772
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.8,1,173.8235152449304
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.85,1,178.3749428014065
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.9,1,184.54448846394683
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.95,1,196.7387017725543
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.975,1,211.71382038437454
2024-04-03,2024-03-31,ILI incidence,EE,quantile,0.99,1,223.3002986368672
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.01,2,61.77862036992438
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.025,2,65.8498807860893
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.05,2,69.91399137806464
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.1,2,75.31399017388372
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.15,2,79.45900667116229
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.2,2,81.64346611434902
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.25,2,84.81008561726314
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.3,2,87.30311642021097
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.35,2,89.54778490920476
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.4,2,91.96931747025673
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.45,2,93.9261114589856
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.5,2,112.59091565916863
2024-04-03,2024-04-07,ILI incidence,EE,quantile,0.55,2,135.0940465295506
