origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.01,1,0.36210668172969757
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.025,1,1.3259525102700418
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.05,1,1.9553967761071465
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.1,1,4.108169890376716
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.15,1,5.634796967264708
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.2,1,7.39993123128999
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.25,1,9.403184655575444
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.3,1,11.157324824748954
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.35,1,12.916768027909791
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.4,1,14.537038924476416
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.45,1,15.90354024340564
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.5,1,36.073565343053524
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.55,1,69.12362525957705
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.6,1,73.88342161893299
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.65,1,81.03398091052628
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.7,1,88.0200168062201
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.75,1,96.82434664810484
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.8,1,110.69475539768668
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.85,1,133.5757949454895
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.9,1,158.74903859874078
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.95,1,199.9008410249745
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.975,1,257.74510700694793
2024-02-14,2024-02-11,ILI incidence,RO,quantile,0.99,1,370.4226926809543
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.01,2,0.4693573105660567
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.025,2,1.7538814845887625
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.05,2,3.3578552523162926
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.1,2,6.109612522568937
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.15,2,8.050005592760723
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.2,2,10.57554319365159
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.25,2,12.088977356717454
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.3,2,14.511946519755897
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.35,2,16.202062254204375
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.4,2,18.415238219012508
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.45,2,20.91257920016589
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.5,2,51.73174325782606
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.55,2,112.43932423722454
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.6,2,124.99846082672076
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.65,2,137.75368033145566
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.7,2,153.49153309833045
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.75,2,169.069777476416
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.8,2,191.9512050510959
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.85,2,220.52097730208328
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.9,2,277.3923952319671
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.95,2,406.82871945232483
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.975,2,557.1896517060404
2024-02-14,2024-02-18,ILI incidence,RO,quantile,0.99,2,818.5312116920414
