origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.01,1,138.44129316988582
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.025,1,142.62017725543086
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.05,1,150.3683288377246
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.1,1,162.11285583546072
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.15,1,168.99362085159675
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.2,1,172.8752227734695
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.25,1,176.36546589759647
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.3,1,178.8961273541737
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.35,1,181.15396657193776
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.4,1,182.86992437743848
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.45,1,185.2933384711719
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.5,1,206.44176581089542
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.55,1,227.96649968691295
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.6,1,231.44357208226964
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.65,1,234.8660800298637
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.7,1,238.14935455902898
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.75,1,241.8804338663841
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.8,1,248.45262752275903
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.85,1,253.8996646356148
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.9,1,262.07492413660225
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.95,1,276.10551334232457
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.975,1,287.71174768797266
2024-04-24,2024-04-21,ILI incidence,EE,quantile,0.99,1,313.28008344973745
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.01,2,122.75043952603438
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.025,2,130.4833506936082
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.05,2,136.48073611579403
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.1,2,145.91285944800347
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.15,2,153.83411203699245
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.2,2,158.19174172727713
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.25,2,163.14769881026925
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.3,2,167.60693126535332
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.35,2,170.28999686912962
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.4,2,173.01069312653533
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.45,2,175.45480407976495
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.5,2,201.17347430277923
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.55,2,231.20273589904147
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.6,2,234.00245652906892
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.65,2,237.1784836953904
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.7,2,241.47214127450508
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.75,2,247.05464874042676
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.8,2,254.54126727999616
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.85,2,262.4267707480372
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.9,2,270.81276190934926
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.95,2,286.9111555320071
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.975,2,313.64867570203745
2024-04-24,2024-04-28,ILI incidence,EE,quantile,0.99,2,325.8472165358124
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.01,3,111.00666514137085
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.025,3,120.1574993377005
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.05,3,126.13418790039016
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.1,3,139.29739053995473
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.15,3,144.44714548913828
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.2,3,150.66561100139685
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.25,3,154.04108063195415
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.3,3,157.46547011222967
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.35,3,161.4599639949906
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.4,3,165.62003275372092
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.45,3,167.8534120466259
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.5,3,196.1309667164395
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.55,3,231.2159066278118
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.6,3,235.50768267424493
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.65,3,239.18043446847454
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.7,3,245.21262824526755
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.75,3,251.3351355907712
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.8,3,258.53011656471267
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.85,3,269.06105498290066
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.9,3,282.10948412889553
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.95,3,308.9156802417995
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.975,3,325.0611121814942
2024-04-24,2024-05-05,ILI incidence,EE,quantile,0.99,3,357.95331390588126
2024-04-24,2024-05-12,ILI incidence,EE,quantile,0.01,4,98.85384555175568
