origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.01,1,62.20724240149799
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.025,1,68.61302036163154
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.05,1,73.5671169267571
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.1,1,78.47893648473263
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.15,1,82.00244745437756
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.2,1,84.51472657623202
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.25,1,87.0094970385597
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.3,1,89.19509019607307
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.35,1,91.17570392498025
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.4,1,92.5311303966386
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.45,1,94.02278278022482
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.5,1,108.86115820893075
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.55,1,126.96596624057136
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.6,1,128.93206059328563
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.65,1,131.4972927341967
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.7,1,134.87219361810213
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.75,1,137.59671185665925
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.8,1,140.76962259529236
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.85,1,145.5537570508653
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.9,1,151.90769229718055
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.95,1,164.41485376596745
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.975,1,174.15393886761845
2024-03-27,2024-03-24,ILI incidence,DK,quantile,0.99,1,196.5114721861705
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.01,2,49.535841165540354
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.025,2,56.712896929852285
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.05,2,61.013835086533774
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.1,2,66.01618722547703
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.15,2,69.07038071170908
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.2,2,72.15617519318457
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.25,2,74.30504286973934
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.3,2,76.45476462724663
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.35,2,78.51224564188112
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.4,2,80.19136879454673
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.45,2,81.90251998293205
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.5,2,97.6641569213183
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.55,2,116.29166249590469
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.6,2,118.8607380011021
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.65,2,122.21087053738431
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.7,2,125.46961641174629
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.75,2,128.11854848600487
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.8,2,133.37498970832453
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.85,2,139.34629668790822
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.9,2,146.79430963440896
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.95,2,160.8080699034511
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.975,2,174.3747187938464
2024-03-27,2024-03-31,ILI incidence,DK,quantile,0.99,2,196.06051744323693
