origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.01,1,0.0
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.025,1,0.0
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.05,1,0.0
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.1,1,0.0
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.15,1,0.0
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.2,1,0.0
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.25,1,0.0
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.3,1,0.0
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.35,1,0.0
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.4,1,0.0
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.45,1,0.0
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.5,1,48.22101266013906
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.55,1,156.7949634992413
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.6,1,175.81324596302363
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.65,1,197.08451605353946
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.7,1,218.22367378060292
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.75,1,240.94582071974816
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.8,1,282.4467964639182
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.85,1,340.1409733284011
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.9,1,417.3948574318862
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.95,1,581.165825551286
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.975,1,700.6797417014564
2024-03-06,2024-03-03,ILI incidence,SI,quantile,0.99,1,1003.9749307353752
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.01,2,0.0
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.025,2,0.0
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.05,2,0.0
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.1,2,0.0
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.15,2,0.0
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.2,2,0.0
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.25,2,0.0
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.3,2,0.0
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.35,2,0.0
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.4,2,0.0
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.45,2,0.0
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.5,2,50.74530246181952
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.55,2,179.41212829242883
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.6,2,202.44332379607891
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.65,2,227.21911024210533
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.7,2,257.39027124555537
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.75,2,289.98663777809656
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.8,2,333.42329556178
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.85,2,412.3769467700415
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.9,2,535.7109155009324
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.95,2,749.1172063142161
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.975,2,992.9311628530231
2024-03-06,2024-03-10,ILI incidence,SI,quantile,0.99,2,1486.734503219767
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.01,3,0.0
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.025,3,0.0
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.05,3,0.0
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.1,3,0.0
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.15,3,0.0
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.2,3,0.0
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.25,3,0.0
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.3,3,0.0
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.35,3,0.0
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.4,3,0.0
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.45,3,0.0
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.5,3,48.40974460792825
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.55,3,213.69410703366222
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.6,3,241.52027358583152
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.65,3,268.90645878471724
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.7,3,304.9224122962639
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.75,3,358.2722156375743
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.8,3,435.8434053282803
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.85,3,521.4746287642587
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.9,3,680.461242007202
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.95,3,905.363667590195
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.975,3,1349.0689381185691
2024-03-06,2024-03-17,ILI incidence,SI,quantile,0.99,3,1810.0563931059949
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.01,4,0.0
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.025,4,0.0
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.05,4,0.0
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.1,4,0.0
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.15,4,0.0
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.2,4,0.0
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.25,4,0.0
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.3,4,0.0
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.35,4,0.0
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.4,4,0.0
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.45,4,0.0
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.5,4,55.699516091285865
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.55,4,247.19166861689678
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.6,4,282.50341604825496
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.65,4,322.56413111585874
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.7,4,370.8511999577241
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.75,4,441.1668258306093
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.8,4,532.0447974151273
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.85,4,638.5391581045274
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.9,4,833.8177453326589
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.95,4,1226.8284351101818
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.975,4,1908.6550348021713
2024-03-06,2024-03-24,ILI incidence,SI,quantile,0.99,4,3228.3540969931087
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.01,1,25.780669740132414
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.025,1,28.739940118685453
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.05,1,31.62675103428249
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.1,1,34.640805578952964
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.15,1,37.77377507879388
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.2,1,39.58711246911682
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.25,1,41.14364908076426
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.3,1,42.322619142142884
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.35,1,43.36462878822792
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.4,1,44.39738435219852
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.45,1,45.270969703800894
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.5,1,56.04272128499964
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.55,1,69.17333839716706
2024-03-06,2024-03-03,ILI incidence,NO,quantile,0.6,1,70.84555103524492
