origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.01,1,0.0
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.025,1,0.0
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.05,1,0.0
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.1,1,0.0
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.15,1,0.0
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.2,1,0.0
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.25,1,0.0
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.3,1,0.0
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.35,1,0.0
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.4,1,0.0
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.45,1,0.0
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.5,1,11.31033243863909
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.55,1,15.871176142015036
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.6,1,16.430407658777753
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.65,1,16.933644602214553
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.7,1,17.650003748208174
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.75,1,18.713186424904194
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.8,1,19.61581323318609
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.85,1,20.98039527140684
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.9,1,22.793219582833572
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.95,1,26.467577770748616
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.975,1,28.33775366684463
2024-04-17,2024-04-14,ILI incidence,NL,quantile,0.99,1,31.90716488276325
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.01,2,0.0
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.025,2,0.0
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.05,2,0.0
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.1,2,0.0
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.15,2,0.0
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.2,2,0.0
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.25,2,0.0
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.3,2,0.0
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.35,2,0.0
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.4,2,0.0
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.45,2,0.0
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.5,2,9.15054175321066
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.55,2,13.592968361466227
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.6,2,14.152914094725448
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.65,2,15.231095317848052
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.7,2,15.916171781294794
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.75,2,16.502686368223973
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.8,2,17.47373511687096
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.85,2,18.602340024646754
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.9,2,20.286319680104143
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.95,2,22.972773610054706
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.975,2,25.874706657000555
2024-04-17,2024-04-21,ILI incidence,NL,quantile,0.99,2,27.859328604496326
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.01,3,0.0
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.025,3,0.0
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.05,3,0.0
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.1,3,0.0
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.15,3,0.0
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.2,3,0.0
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.25,3,0.0
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.3,3,0.0
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.35,3,0.0
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.4,3,0.0
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.45,3,0.0
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.5,3,7.16787675891525
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.55,3,11.458603783313343
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.6,3,12.038833265073283
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.65,3,12.604635573603838
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.7,3,13.194721243015534
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.75,3,14.190767569040167
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.8,3,15.135104620717902
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.85,3,16.793515325600445
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.9,3,18.685331981540532
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.95,3,21.921161240602054
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.975,3,24.909014532077347
2024-04-17,2024-04-28,ILI incidence,NL,quantile,0.99,3,29.60630215494544
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.01,4,0.0
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.025,4,0.0
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.05,4,0.0
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.1,4,0.0
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.15,4,0.0
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.2,4,0.0
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.25,4,0.0
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.3,4,0.0
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.35,4,0.0
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.4,4,0.0
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.45,4,0.0
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.5,4,5.77086929175321
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.55,4,10.044740806833806
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.6,4,10.669823084574205
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.65,4,11.259908753985899
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.7,4,12.176819892197877
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.75,4,12.962315195053097
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.8,4,13.770665425796448
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.85,4,15.000260546177925
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.9,4,16.904933099055086
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.95,4,19.308985826287923
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.975,4,21.98536930363783
2024-04-17,2024-05-05,ILI incidence,NL,quantile,0.99,4,26.26139775253781
2024-04-17,2024-04-14,ILI incidence,AT,quantile,0.01,1,394.89576764895565
2024-04-17,2024-04-14,ILI incidence,AT,quantile,0.025,1,442.333356795709
2024-04-17,2024-04-14,ILI incidence,AT,quantile,0.05,1,484.9914022348585
2024-04-17,2024-04-14,ILI incidence,AT,quantile,0.1,1,540.0827788479062
2024-04-17,2024-04-14,ILI incidence,AT,quantile,0.15,1,572.6937063821174
2024-04-17,2024-04-14,ILI incidence,AT,quantile,0.2,1,593.6347172623084
2024-04-17,2024-04-14,ILI incidence,AT,quantile,0.25,1,619.3786968652846
2024-04-17,2024-04-14,ILI incidence,AT,quantile,0.3,1,636.8157625918424
2024-04-17,2024-04-14,ILI incidence,AT,quantile,0.35,1,651.0994177818955
2024-04-17,2024-04-14,ILI incidence,AT,quantile,0.4,1,666.5683339075638
