origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.01,1,0.5814670537097478
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.025,1,1.8848296158146205
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.05,1,2.54636244679411
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.1,1,3.127428419590797
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.15,1,3.507953935857135
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.2,1,3.790214628423602
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.25,1,4.050917221913056
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.3,1,4.23140363279037
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.35,1,4.39183599801465
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.4,1,4.612430500198034
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.45,1,4.772862865422313
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.5,1,6.497510791583316
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.55,1,8.928562475872477
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.6,1,9.188763718220605
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.65,1,9.549235188833908
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.7,1,9.96686068955836
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.75,1,10.59605637192233
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.8,1,11.27037365700563
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.85,1,12.215921909546228
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.9,1,13.639759150911706
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.95,1,17.053960423340865
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.975,1,21.48389910809632
2024-02-28,2024-02-25,ILI incidence,IE,quantile,0.99,1,26.852667940098566
2024-02-28,2024-03-03,ILI incidence,IE,quantile,0.01,2,1.2019392262146507
2024-02-28,2024-03-03,ILI incidence,IE,quantile,0.025,2,1.6040729766721316
2024-02-28,2024-03-03,ILI incidence,IE,quantile,0.05,2,1.944741077203064
2024-02-28,2024-03-03,ILI incidence,IE,quantile,0.1,2,2.3864314327111567
2024-02-28,2024-03-03,ILI incidence,IE,quantile,0.15,2,2.645629972776633
2024-02-28,2024-03-03,ILI incidence,IE,quantile,0.2,2,2.9078366196900647
