origin_date,ILI incidence,target_end_date,horizon,location,output_type,output_type_id,value
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.025,204.68
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.05,232.31
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.1,278.2
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.15,310.67
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.2,338.23
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.25,371.53
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.3,400.35
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.35,428.1
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.4,451.32
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.45,472.89
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.5,496.39
2023-12-06,ILI incidence,2024-01-07,4,DK,median,0.5,496.39
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.55,526.21
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.6,555.84
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.65,581.31
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.7,612.23
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.75,638.89
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.8,674.51
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.85,711.31
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.9,759.44
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.95,832.94
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.975,889.71
2023-12-06,ILI incidence,2024-01-07,4,DK,quantile,0.99,948.51
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.01,254.66
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.025,285.69
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.05,308.95
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.1,338.87
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.15,361.96
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.2,378.84
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.25,393.51
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.3,409.29
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.35,424.86
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.4,439.31
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.45,455.06
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.5,471.14
2023-12-06,ILI incidence,2023-12-17,1,EE,median,0.5,471.14
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.55,487.3
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.6,504.1
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.65,521.94
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.7,539.86
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.75,558.51
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.8,578.75
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.85,603.58
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.9,632.39
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.95,672.4
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.975,707.02
2023-12-06,ILI incidence,2023-12-17,1,EE,quantile,0.99,752.76
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.01,235.4
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.025,264.14
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.05,298.74
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.1,340.33
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.15,370.52
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.2,393.61
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.25,413.96
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.3,434.61
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.35,456.21
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.4,478.05
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.45,501.31
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.5,524.46
2023-12-06,ILI incidence,2023-12-24,2,EE,median,0.5,524.46
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.55,545.81
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.6,567.14
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.65,591.32
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.7,618.08
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.75,645.36
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.8,675.35
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.85,711.09
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.9,751.52
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.95,804.34
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.975,847.78
2023-12-06,ILI incidence,2023-12-24,2,EE,quantile,0.99,899.07
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.01,162.71
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.025,210.33
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.05,255.25
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.1,314.72
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.15,350.11
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.2,382.7
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.25,416.77
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.3,444.61
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.35,470.67
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.4,499.28
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.45,526.8
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.5,555.45
2023-12-06,ILI incidence,2023-12-31,3,EE,median,0.5,555.45
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.55,586.48
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.6,617.0
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.65,651.0
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.7,682.83
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.75,718.16
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.8,763.69
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.85,812.57
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.9,865.18
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.95,931.75
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.975,987.61
2023-12-06,ILI incidence,2023-12-31,3,EE,quantile,0.99,1055.94
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.01,99.31
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.025,137.58
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.05,196.26
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.1,260.45
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.15,315.14
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.2,355.25
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.25,395.4
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.3,429.09
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.35,463.1
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.4,499.02
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.45,531.6
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.5,568.81
2023-12-06,ILI incidence,2024-01-07,4,EE,median,0.5,568.81
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.55,606.37
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.6,647.56
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.65,685.84
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.7,727.38
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.75,773.82
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.8,827.84
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.85,885.93
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.9,959.6
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.95,1040.53
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.975,1119.85
2023-12-06,ILI incidence,2024-01-07,4,EE,quantile,0.99,1210.5
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.01,192.02
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.025,204.59
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.05,224.41
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.1,246.09
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.15,265.45
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.2,278.03
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.25,286.96
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.3,297.8
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.35,306.95
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.4,315.47
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.45,322.57
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.5,329.12
2023-12-06,ILI incidence,2023-12-17,1,FR,median,0.5,329.12
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.55,336.59
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.6,343.94
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.65,351.22
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.7,359.13
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.75,366.68
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.8,374.7
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.85,386.51
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.9,399.87
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.95,418.2
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.975,432.03
2023-12-06,ILI incidence,2023-12-17,1,FR,quantile,0.99,441.68
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.01,207.99
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.025,225.74
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.05,251.29
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.1,277.62
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.15,299.28
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.2,317.68
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.25,331.88
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.3,346.78
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.35,361.43
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.4,374.11
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.45,386.32
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.5,397.72
2023-12-06,ILI incidence,2023-12-24,2,FR,median,0.5,397.72
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.55,409.42
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.6,420.76
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.65,433.38
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.7,446.64
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.75,458.66
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.8,475.48
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.85,494.67
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.9,514.35
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.95,539.48
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.975,560.93
2023-12-06,ILI incidence,2023-12-24,2,FR,quantile,0.99,582.63
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.01,209.71
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.025,231.76
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.05,259.4
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.1,293.32
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.15,320.93
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.2,340.6
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.25,364.95
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.3,386.63
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.35,402.62
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.4,421.89
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.45,439.52
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.5,455.86
2023-12-06,ILI incidence,2023-12-31,3,FR,median,0.5,455.86
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.55,477.65
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.6,496.23
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.65,516.05
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.7,538.76
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.75,558.49
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.8,584.0
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.85,609.4
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.9,643.89
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.95,677.72
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.975,714.72
2023-12-06,ILI incidence,2023-12-31,3,FR,quantile,0.99,758.67
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.01,194.51
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.025,219.83
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.05,244.31
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.1,292.22
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.15,323.58
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.2,349.09
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.25,372.48
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.3,402.38
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.35,434.16
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.4,456.22
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.45,477.44
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.5,504.86
2023-12-06,ILI incidence,2024-01-07,4,FR,median,0.5,504.86
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.55,536.64
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.6,565.44
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.65,589.18
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.7,618.81
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.75,649.11
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.8,686.15
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.85,723.29
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.9,767.59
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.95,831.85
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.975,884.45
2023-12-06,ILI incidence,2024-01-07,4,FR,quantile,0.99,950.03
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.01,459.28
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.025,475.58
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.05,488.75
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.1,515.1
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.15,541.61
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.2,563.6
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.25,592.78
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.3,615.98
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.35,636.7
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.4,652.18
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.45,672.71
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.5,693.73
2023-12-06,ILI incidence,2023-12-17,1,GR,median,0.5,693.73
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.55,713.22
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.6,733.66
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.65,754.27
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.7,774.57
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.75,796.09
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.8,821.59
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.85,849.05
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.9,889.5
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.95,933.59
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.975,967.23
2023-12-06,ILI incidence,2023-12-17,1,GR,quantile,0.99,1014.33
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.01,331.61
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.025,348.84
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.05,372.29
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.1,404.71
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.15,435.33
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.2,461.91
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.25,487.04
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.3,507.58
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.35,533.02
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.4,552.9
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.45,573.06
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.5,587.46
2023-12-06,ILI incidence,2023-12-24,2,GR,median,0.5,587.46
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.55,607.3
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.6,629.63
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.65,654.54
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.7,677.97
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.75,706.02
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.8,747.82
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.85,783.21
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.9,826.68
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.95,891.88
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.975,945.32
2023-12-06,ILI incidence,2023-12-24,2,GR,quantile,0.99,1014.9
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.01,224.57
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.025,238.31
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.05,264.09
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.1,303.19
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.15,333.64
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.2,358.81
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.25,380.6
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.3,403.12
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.35,422.53
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.4,440.87
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.45,460.76
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.5,478.97
2023-12-06,ILI incidence,2023-12-31,3,GR,median,0.5,478.97
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.55,499.36
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.6,520.08
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.65,543.17
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.7,573.89
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.75,605.04
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.8,644.62
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.85,694.64
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.9,748.92
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.95,820.28
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.975,876.31
2023-12-06,ILI incidence,2023-12-31,3,GR,quantile,0.99,989.34
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.01,145.5
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.025,157.29
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.05,177.88
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.1,215.24
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.15,240.28
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.2,265.33
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.25,286.51
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.3,303.18
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.35,320.94
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.4,339.96
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.45,359.04
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.5,374.92
2023-12-06,ILI incidence,2024-01-07,4,GR,median,0.5,374.92
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.55,398.33
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.6,422.74
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.65,444.88
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.7,469.31
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.75,496.21
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.8,540.96
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.85,591.83
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.9,653.07
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.95,729.52
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.975,794.3
2023-12-06,ILI incidence,2024-01-07,4,GR,quantile,0.99,933.26
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.01,254.43
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.025,265.72
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.05,278.97
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.1,302.59
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.15,319.39
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.2,332.74
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.25,343.57
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.3,355.97
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.35,368.83
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.4,379.08
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.45,389.23
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.5,399.82
2023-12-06,ILI incidence,2023-12-17,1,HU,median,0.5,399.82
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.55,409.69
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.6,420.12
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.65,430.22
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.7,442.19
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.75,454.52
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.8,467.33
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.85,481.26
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.9,498.37
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.95,523.33
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.975,545.3
2023-12-06,ILI incidence,2023-12-17,1,HU,quantile,0.99,566.64
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.01,226.16
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.025,259.12
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.05,276.04
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.1,301.64
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.15,322.65
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.2,339.85
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.25,357.33
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.3,374.89
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.35,392.92
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.4,410.7
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.45,427.56
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.5,442.22
2023-12-06,ILI incidence,2023-12-24,2,HU,median,0.5,442.22
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.55,458.08
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.6,473.44
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.65,488.45
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.7,504.86
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.75,522.4
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.8,542.97
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.85,566.26
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.9,589.51
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.95,631.63
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.975,659.13
2023-12-06,ILI incidence,2023-12-24,2,HU,quantile,0.99,701.93
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.01,163.41
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.025,210.37
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.05,243.02
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.1,281.43
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.15,307.07
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.2,331.18
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.25,353.4
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.3,379.31
2023-12-06,ILI incidence,2023-12-31,3,HU,quantile,0.35,399.7
