origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.010,13.325526947690594
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.025,14.683686976668184
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.050,16.211564660088506
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.100,18.07942318686913
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.150,19.387528155221055
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.200,20.646066149247233
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.250,21.424933097996167
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.300,22.160785262802786
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.350,22.862689558029626
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.400,23.58411867771571
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.450,24.161930668254346
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.500,24.867574608758773
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.550,25.530485498690783
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.600,26.18660506756583
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.650,26.784798351345064
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.700,27.50034270137943
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.750,28.36398212714027
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.800,29.067633201305153
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.850,30.048096642102742
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.900,31.159564275886233
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.950,33.224751800647674
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.975,34.837007796013886
2023-11-15,ILI incidence,1,2023-11-12,DE,quantile,0.990,36.927650115635494
2023-11-15,ILI incidence,1,2023-11-12,DE,median,,24.867574608758773
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.010,4.261037429749506
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.025,6.302909335324635
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.050,7.731210744296497
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.100,9.536913264276246
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.150,10.848732970993648
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.200,11.960862997132024
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.250,12.895299075287237
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.300,13.583213781599378
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.350,14.267484858353802
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.400,15.087577085820428
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.450,15.754459861176436
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.500,16.41641014071405
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.550,17.08227176374862
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.600,17.721962290762825
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.650,18.35787208640435
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.700,19.289576918250063
2023-11-15,ILI incidence,2,2023-11-19,DE,quantile,0.750,19.996113282368007
