target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-05-01,2024-04-28,0.01,1,quantile,75.5613693598596
ILI incidence,AT,2024-05-01,2024-04-28,0.025,1,quantile,122.067181482427
ILI incidence,AT,2024-05-01,2024-04-28,0.05,1,quantile,205.181294054527
ILI incidence,AT,2024-05-01,2024-04-28,0.1,1,quantile,366.216001566194
ILI incidence,AT,2024-05-01,2024-04-28,0.15,1,quantile,496.421546946484
ILI incidence,AT,2024-05-01,2024-04-28,0.2,1,quantile,595.946828647968
ILI incidence,AT,2024-05-01,2024-04-28,0.25,1,quantile,676.876618007963
ILI incidence,AT,2024-05-01,2024-04-28,0.3,1,quantile,752.593861414339
ILI incidence,AT,2024-05-01,2024-04-28,0.35,1,quantile,836.464537268631
ILI incidence,AT,2024-05-01,2024-04-28,0.4,1,quantile,920.251037122763
ILI incidence,AT,2024-05-01,2024-04-28,0.45,1,quantile,999.306126546362
ILI incidence,AT,2024-05-01,2024-04-28,0.5,1,quantile,1085.35986514543
ILI incidence,AT,2024-05-01,2024-04-28,0.55,1,quantile,1177.77202534106
ILI incidence,AT,2024-05-01,2024-04-28,0.6,1,quantile,1284.07801986647
ILI incidence,AT,2024-05-01,2024-04-28,0.65,1,quantile,1388.50082469267
ILI incidence,AT,2024-05-01,2024-04-28,0.7,1,quantile,1468.83021491996
ILI incidence,AT,2024-05-01,2024-04-28,0.75,1,quantile,1597.03263234432
ILI incidence,AT,2024-05-01,2024-04-28,0.8,1,quantile,1713.41045324962
ILI incidence,AT,2024-05-01,2024-04-28,0.85,1,quantile,1905.6168396128
ILI incidence,AT,2024-05-01,2024-04-28,0.9,1,quantile,2094.14272047922
ILI incidence,AT,2024-05-01,2024-04-28,0.95,1,quantile,2305.82321333247
ILI incidence,AT,2024-05-01,2024-04-28,0.975,1,quantile,2411.09192135946
ILI incidence,AT,2024-05-01,2024-04-28,0.99,1,quantile,2494.27680356056
ILI incidence,AT,2024-05-01,2024-05-05,0.01,2,quantile,47.0209177171846
ILI incidence,AT,2024-05-01,2024-05-05,0.025,2,quantile,59.0111601780552
ILI incidence,AT,2024-05-01,2024-05-05,0.05,2,quantile,100.641296255696
ILI incidence,AT,2024-05-01,2024-05-05,0.1,2,quantile,199.662161267259
ILI incidence,AT,2024-05-01,2024-05-05,0.15,2,quantile,325.594904246332
ILI incidence,AT,2024-05-01,2024-05-05,0.2,2,quantile,432.077450758695
ILI incidence,AT,2024-05-01,2024-05-05,0.25,2,quantile,504.043266496002
ILI incidence,AT,2024-05-01,2024-05-05,0.3,2,quantile,575.580736674702
ILI incidence,AT,2024-05-01,2024-05-05,0.35,2,quantile,663.5336155053
ILI incidence,AT,2024-05-01,2024-05-05,0.4,2,quantile,741.875110583651
ILI incidence,AT,2024-05-01,2024-05-05,0.45,2,quantile,839.727739637197
ILI incidence,AT,2024-05-01,2024-05-05,0.5,2,quantile,910.649256269532
ILI incidence,AT,2024-05-01,2024-05-05,0.55,2,quantile,1019.23824563753
ILI incidence,AT,2024-05-01,2024-05-05,0.6,2,quantile,1128.03346521449
ILI incidence,AT,2024-05-01,2024-05-05,0.65,2,quantile,1249.4491370766
ILI incidence,AT,2024-05-01,2024-05-05,0.7,2,quantile,1361.22161332471
ILI incidence,AT,2024-05-01,2024-05-05,0.75,2,quantile,1472.94414841403
ILI incidence,AT,2024-05-01,2024-05-05,0.8,2,quantile,1608.59296626468
ILI incidence,AT,2024-05-01,2024-05-05,0.85,2,quantile,1752.7545746401
ILI incidence,AT,2024-05-01,2024-05-05,0.9,2,quantile,1905.38562604596
ILI incidence,AT,2024-05-01,2024-05-05,0.95,2,quantile,2075.58177709289
ILI incidence,AT,2024-05-01,2024-05-05,0.975,2,quantile,2195.86975541811
ILI incidence,AT,2024-05-01,2024-05-05,0.99,2,quantile,2267.54209099623
ILI incidence,AT,2024-05-01,2024-05-12,0.01,3,quantile,29.9555914959088
ILI incidence,AT,2024-05-01,2024-05-12,0.025,3,quantile,47.6375429293984
ILI incidence,AT,2024-05-01,2024-05-12,0.05,3,quantile,74.555119712005
ILI incidence,AT,2024-05-01,2024-05-12,0.1,3,quantile,147.435807826807
ILI incidence,AT,2024-05-01,2024-05-12,0.15,3,quantile,216.657329781707
ILI incidence,AT,2024-05-01,2024-05-12,0.2,3,quantile,277.828784834097
ILI incidence,AT,2024-05-01,2024-05-12,0.25,3,quantile,348.530981647618
ILI incidence,AT,2024-05-01,2024-05-12,0.3,3,quantile,441.176539187957
ILI incidence,AT,2024-05-01,2024-05-12,0.35,3,quantile,510.485179385121
ILI incidence,AT,2024-05-01,2024-05-12,0.4,3,quantile,599.620650016905
ILI incidence,AT,2024-05-01,2024-05-12,0.45,3,quantile,686.572399855234
ILI incidence,AT,2024-05-01,2024-05-12,0.5,3,quantile,784.515251103589
