target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-03-27,2024-03-24,0.01,1,quantile,813.001085572217
ILI incidence,AT,2024-03-27,2024-03-24,0.025,1,quantile,920.383564579229
ILI incidence,AT,2024-03-27,2024-03-24,0.05,1,quantile,1051.9418073099
ILI incidence,AT,2024-03-27,2024-03-24,0.1,1,quantile,1187.39940125161
ILI incidence,AT,2024-03-27,2024-03-24,0.15,1,quantile,1276.3536732161
ILI incidence,AT,2024-03-27,2024-03-24,0.2,1,quantile,1347.80740761145
ILI incidence,AT,2024-03-27,2024-03-24,0.25,1,quantile,1410.45070560929
ILI incidence,AT,2024-03-27,2024-03-24,0.3,1,quantile,1477.30838035353
ILI incidence,AT,2024-03-27,2024-03-24,0.35,1,quantile,1535.73812181727
ILI incidence,AT,2024-03-27,2024-03-24,0.4,1,quantile,1594.72585233417
ILI incidence,AT,2024-03-27,2024-03-24,0.45,1,quantile,1652.81121901195
ILI incidence,AT,2024-03-27,2024-03-24,0.5,1,quantile,1708.41358510037
ILI incidence,AT,2024-03-27,2024-03-24,0.55,1,quantile,1759.86434419553
ILI incidence,AT,2024-03-27,2024-03-24,0.6,1,quantile,1809.03755289686
ILI incidence,AT,2024-03-27,2024-03-24,0.65,1,quantile,1873.57816775599
ILI incidence,AT,2024-03-27,2024-03-24,0.7,1,quantile,1934.44409779161
ILI incidence,AT,2024-03-27,2024-03-24,0.75,1,quantile,1999.66916666951
ILI incidence,AT,2024-03-27,2024-03-24,0.8,1,quantile,2084.75439963214
ILI incidence,AT,2024-03-27,2024-03-24,0.85,1,quantile,2168.03604092949
ILI incidence,AT,2024-03-27,2024-03-24,0.9,1,quantile,2276.94424575092
ILI incidence,AT,2024-03-27,2024-03-24,0.95,1,quantile,2434.21287940157
ILI incidence,AT,2024-03-27,2024-03-24,0.975,1,quantile,2597.41600493525
ILI incidence,AT,2024-03-27,2024-03-24,0.99,1,quantile,2761.55496221499
ILI incidence,AT,2024-03-27,2024-03-31,0.01,2,quantile,302.436445543054
ILI incidence,AT,2024-03-27,2024-03-31,0.025,2,quantile,410.656745261579
ILI incidence,AT,2024-03-27,2024-03-31,0.05,2,quantile,543.751328999451
ILI incidence,AT,2024-03-27,2024-03-31,0.1,2,quantile,693.984752202607
ILI incidence,AT,2024-03-27,2024-03-31,0.15,2,quantile,823.392543799923
ILI incidence,AT,2024-03-27,2024-03-31,0.2,2,quantile,960.527918149979
ILI incidence,AT,2024-03-27,2024-03-31,0.25,2,quantile,1070.15218387539
ILI incidence,AT,2024-03-27,2024-03-31,0.3,2,quantile,1161.07014963611
ILI incidence,AT,2024-03-27,2024-03-31,0.35,2,quantile,1237.03629242359
