target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-02-07,2024-02-04,0.01,1,quantile,2056.43320428594
ILI incidence,AT,2024-02-07,2024-02-04,0.025,1,quantile,2288.1425338306
ILI incidence,AT,2024-02-07,2024-02-04,0.05,1,quantile,2490.72438035256
ILI incidence,AT,2024-02-07,2024-02-04,0.1,1,quantile,2727.34954064921
ILI incidence,AT,2024-02-07,2024-02-04,0.15,1,quantile,2889.72222274728
ILI incidence,AT,2024-02-07,2024-02-04,0.2,1,quantile,3019.98653145258
ILI incidence,AT,2024-02-07,2024-02-04,0.25,1,quantile,3133.18704551907
ILI incidence,AT,2024-02-07,2024-02-04,0.3,1,quantile,3235.36462686042
ILI incidence,AT,2024-02-07,2024-02-04,0.35,1,quantile,3330.52711711187
ILI incidence,AT,2024-02-07,2024-02-04,0.4,1,quantile,3421.26833598127
ILI incidence,AT,2024-02-07,2024-02-04,0.45,1,quantile,3509.47608770191
ILI incidence,AT,2024-02-07,2024-02-04,0.5,1,quantile,3596.68493356943
ILI incidence,AT,2024-02-07,2024-02-04,0.55,1,quantile,3684.28956170508
ILI incidence,AT,2024-02-07,2024-02-04,0.6,1,quantile,3773.708934259
ILI incidence,AT,2024-02-07,2024-02-04,0.65,1,quantile,3866.55531573963
ILI incidence,AT,2024-02-07,2024-02-04,0.7,1,quantile,3964.86427574904
ILI incidence,AT,2024-02-07,2024-02-04,0.75,1,quantile,4071.48288795327
ILI incidence,AT,2024-02-07,2024-02-04,0.8,1,quantile,4190.84590653495
ILI incidence,AT,2024-02-07,2024-02-04,0.85,1,quantile,4330.81782524299
ILI incidence,AT,2024-02-07,2024-02-04,0.9,1,quantile,4508.205097242
ILI incidence,AT,2024-02-07,2024-02-04,0.95,1,quantile,4773.69596799693
ILI incidence,AT,2024-02-07,2024-02-04,0.975,1,quantile,5006.63581062907
ILI incidence,AT,2024-02-07,2024-02-04,0.99,1,quantile,5280.36385564332
ILI incidence,AT,2024-02-07,2024-02-11,0.01,2,quantile,1183.94152668479
ILI incidence,AT,2024-02-07,2024-02-11,0.025,2,quantile,1479.40478299785
ILI incidence,AT,2024-02-07,2024-02-11,0.05,2,quantile,1746.32804434384
ILI incidence,AT,2024-02-07,2024-02-11,0.1,2,quantile,2067.33575268987
ILI incidence,AT,2024-02-07,2024-02-11,0.15,2,quantile,2292.29728019616
ILI incidence,AT,2024-02-07,2024-02-11,0.2,2,quantile,2475.29461581669
ILI incidence,AT,2024-02-07,2024-02-11,0.25,2,quantile,2635.65780089948
ILI incidence,AT,2024-02-07,2024-02-11,0.3,2,quantile,2781.6109522615
ILI incidence,AT,2024-02-07,2024-02-11,0.35,2,quantile,2918.44458215292
ILI incidence,AT,2024-02-07,2024-02-11,0.4,2,quantile,3049.63118343484
ILI incidence,AT,2024-02-07,2024-02-11,0.45,2,quantile,3177.73427478377
ILI incidence,AT,2024-02-07,2024-02-11,0.5,2,quantile,3304.86892100274
ILI incidence,AT,2024-02-07,2024-02-11,0.55,2,quantile,3432.98590128018
ILI incidence,AT,2024-02-07,2024-02-11,0.6,2,quantile,3564.09598439948
ILI incidence,AT,2024-02-07,2024-02-11,0.65,2,quantile,3700.50669723415
ILI incidence,AT,2024-02-07,2024-02-11,0.7,2,quantile,3845.14963422783
ILI incidence,AT,2024-02-07,2024-02-11,0.75,2,quantile,4002.1362066393
ILI incidence,AT,2024-02-07,2024-02-11,0.8,2,quantile,4177.86880431966
ILI incidence,AT,2024-02-07,2024-02-11,0.85,2,quantile,4383.66945518649
ILI incidence,AT,2024-02-07,2024-02-11,0.9,2,quantile,4643.60286512381
ILI incidence,AT,2024-02-07,2024-02-11,0.95,2,quantile,5029.55508166149
ILI incidence,AT,2024-02-07,2024-02-11,0.975,2,quantile,5363.66071812606
ILI incidence,AT,2024-02-07,2024-02-11,0.99,2,quantile,5749.16015237154
ILI incidence,AT,2024-02-07,2024-02-18,0.01,3,quantile,621.548753737777
ILI incidence,AT,2024-02-07,2024-02-18,0.025,3,quantile,907.647310749717
ILI incidence,AT,2024-02-07,2024-02-18,0.05,3,quantile,1175.68745429674
ILI incidence,AT,2024-02-07,2024-02-18,0.1,3,quantile,1506.26071342025
ILI incidence,AT,2024-02-07,2024-02-18,0.15,3,quantile,1740.97977030625
ILI incidence,AT,2024-02-07,2024-02-18,0.2,3,quantile,1932.67487689436
ILI incidence,AT,2024-02-07,2024-02-18,0.25,3,quantile,2100.52714311543
ILI incidence,AT,2024-02-07,2024-02-18,0.3,3,quantile,2252.85117841348
ILI incidence,AT,2024-02-07,2024-02-18,0.35,3,quantile,2394.94995083936
ILI incidence,AT,2024-02-07,2024-02-18,0.4,3,quantile,2530.27790603874
ILI incidence,AT,2024-02-07,2024-02-18,0.45,3,quantile,2661.33799230844
ILI incidence,AT,2024-02-07,2024-02-18,0.5,3,quantile,2790.13194280614
ILI incidence,AT,2024-02-07,2024-02-18,0.55,3,quantile,2918.42849036868
ILI incidence,AT,2024-02-07,2024-02-18,0.6,3,quantile,3047.96012630189
ILI incidence,AT,2024-02-07,2024-02-18,0.65,3,quantile,3180.61117117726
ILI incidence,AT,2024-02-07,2024-02-18,0.7,3,quantile,3318.65518473722
ILI incidence,AT,2024-02-07,2024-02-18,0.75,3,quantile,3465.13292892411
ILI incidence,AT,2024-02-07,2024-02-18,0.8,3,quantile,3624.57464790347
ILI incidence,AT,2024-02-07,2024-02-18,0.85,3,quantile,3804.64323586157
ILI incidence,AT,2024-02-07,2024-02-18,0.9,3,quantile,4020.8126087159
ILI incidence,AT,2024-02-07,2024-02-18,0.95,3,quantile,4316.01091277086
ILI incidence,AT,2024-02-07,2024-02-18,0.975,3,quantile,4544.07305402022
ILI incidence,AT,2024-02-07,2024-02-18,0.99,3,quantile,4772.33220476115
