target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-02-28,2024-02-25,0.01,1,quantile,1271.51668563289
ILI incidence,AT,2024-02-28,2024-02-25,0.025,1,quantile,1405.92541418251
ILI incidence,AT,2024-02-28,2024-02-25,0.05,1,quantile,1566.08456725464
ILI incidence,AT,2024-02-28,2024-02-25,0.1,1,quantile,1741.76394659972
ILI incidence,AT,2024-02-28,2024-02-25,0.15,1,quantile,1858.43453655869
ILI incidence,AT,2024-02-28,2024-02-25,0.2,1,quantile,1953.10759197296
ILI incidence,AT,2024-02-28,2024-02-25,0.25,1,quantile,2029.79310776122
ILI incidence,AT,2024-02-28,2024-02-25,0.3,1,quantile,2118.51301233645
ILI incidence,AT,2024-02-28,2024-02-25,0.35,1,quantile,2198.02647828397
ILI incidence,AT,2024-02-28,2024-02-25,0.4,1,quantile,2268.14446368339
ILI incidence,AT,2024-02-28,2024-02-25,0.45,1,quantile,2342.89096833831
ILI incidence,AT,2024-02-28,2024-02-25,0.5,1,quantile,2411.10827753713
ILI incidence,AT,2024-02-28,2024-02-25,0.55,1,quantile,2477.68719907039
ILI incidence,AT,2024-02-28,2024-02-25,0.6,1,quantile,2540.28555462181
ILI incidence,AT,2024-02-28,2024-02-25,0.65,1,quantile,2620.9448030454
ILI incidence,AT,2024-02-28,2024-02-25,0.7,1,quantile,2700.66990946282
ILI incidence,AT,2024-02-28,2024-02-25,0.75,1,quantile,2788.956773155
ILI incidence,AT,2024-02-28,2024-02-25,0.8,1,quantile,2879.91968182277
ILI incidence,AT,2024-02-28,2024-02-25,0.85,1,quantile,2997.70054421905
ILI incidence,AT,2024-02-28,2024-02-25,0.9,1,quantile,3130.3825458191
ILI incidence,AT,2024-02-28,2024-02-25,0.95,1,quantile,3312.99298135771
ILI incidence,AT,2024-02-28,2024-02-25,0.975,1,quantile,3502.43002294278
ILI incidence,AT,2024-02-28,2024-02-25,0.99,1,quantile,3673.53855248831
ILI incidence,AT,2024-02-28,2024-03-03,0.01,2,quantile,550.554943623125
ILI incidence,AT,2024-02-28,2024-03-03,0.025,2,quantile,679.089875023025
ILI incidence,AT,2024-02-28,2024-03-03,0.05,2,quantile,862.95693299226
ILI incidence,AT,2024-02-28,2024-03-03,0.1,2,quantile,1063.10107628362
ILI incidence,AT,2024-02-28,2024-03-03,0.15,2,quantile,1227.31706563293
ILI incidence,AT,2024-02-28,2024-03-03,0.2,2,quantile,1385.33308541166
ILI incidence,AT,2024-02-28,2024-03-03,0.25,2,quantile,1535.1522834823
ILI incidence,AT,2024-02-28,2024-03-03,0.3,2,quantile,1649.49448666794
ILI incidence,AT,2024-02-28,2024-03-03,0.35,2,quantile,1753.35421905914
ILI incidence,AT,2024-02-28,2024-03-03,0.4,2,quantile,1839.0416110573
ILI incidence,AT,2024-02-28,2024-03-03,0.45,2,quantile,1929.25989848372
ILI incidence,AT,2024-02-28,2024-03-03,0.5,2,quantile,2024.8670251951
ILI incidence,AT,2024-02-28,2024-03-03,0.55,2,quantile,2140.55377285079
ILI incidence,AT,2024-02-28,2024-03-03,0.6,2,quantile,2235.40846707595
ILI incidence,AT,2024-02-28,2024-03-03,0.65,2,quantile,2343.82762845323
ILI incidence,AT,2024-02-28,2024-03-03,0.7,2,quantile,2448.04425342832
ILI incidence,AT,2024-02-28,2024-03-03,0.75,2,quantile,2583.98998207239
ILI incidence,AT,2024-02-28,2024-03-03,0.8,2,quantile,2705.87169864503
ILI incidence,AT,2024-02-28,2024-03-03,0.85,2,quantile,2863.64769331963
ILI incidence,AT,2024-02-28,2024-03-03,0.9,2,quantile,3095.2676877682
ILI incidence,AT,2024-02-28,2024-03-03,0.95,2,quantile,3284.02951797711
ILI incidence,AT,2024-02-28,2024-03-03,0.975,2,quantile,3431.03268341751
ILI incidence,AT,2024-02-28,2024-03-03,0.99,2,quantile,3543.40471939525
ILI incidence,AT,2024-02-28,2024-03-10,0.01,3,quantile,165.163312989778
ILI incidence,AT,2024-02-28,2024-03-10,0.025,3,quantile,305.971777909427
ILI incidence,AT,2024-02-28,2024-03-10,0.05,3,quantile,437.922926851097
ILI incidence,AT,2024-02-28,2024-03-10,0.1,3,quantile,703.784757003319
ILI incidence,AT,2024-02-28,2024-03-10,0.15,3,quantile,884.742771160428
ILI incidence,AT,2024-02-28,2024-03-10,0.2,3,quantile,1025.87206019005
ILI incidence,AT,2024-02-28,2024-03-10,0.25,3,quantile,1132.13215456242
ILI incidence,AT,2024-02-28,2024-03-10,0.3,3,quantile,1237.51080062762
ILI incidence,AT,2024-02-28,2024-03-10,0.35,3,quantile,1346.24085470099
ILI incidence,AT,2024-02-28,2024-03-10,0.4,3,quantile,1460.47728639012
ILI incidence,AT,2024-02-28,2024-03-10,0.45,3,quantile,1559.33923711696
ILI incidence,AT,2024-02-28,2024-03-10,0.5,3,quantile,1666.51179009666
ILI incidence,AT,2024-02-28,2024-03-10,0.55,3,quantile,1787.79066246747
ILI incidence,AT,2024-02-28,2024-03-10,0.6,3,quantile,1906.86800558692
ILI incidence,AT,2024-02-28,2024-03-10,0.65,3,quantile,2043.74310705309
ILI incidence,AT,2024-02-28,2024-03-10,0.7,3,quantile,2146.82393879862
ILI incidence,AT,2024-02-28,2024-03-10,0.75,3,quantile,2296.90237189804
ILI incidence,AT,2024-02-28,2024-03-10,0.8,3,quantile,2437.17181367846
ILI incidence,AT,2024-02-28,2024-03-10,0.85,3,quantile,2679.46433713588
ILI incidence,AT,2024-02-28,2024-03-10,0.9,3,quantile,2836.78806504375
ILI incidence,AT,2024-02-28,2024-03-10,0.95,3,quantile,3019.00831964711
ILI incidence,AT,2024-02-28,2024-03-10,0.975,3,quantile,3139.58878524714
ILI incidence,AT,2024-02-28,2024-03-10,0.99,3,quantile,3260.22150300617
ILI incidence,AT,2024-02-28,2024-03-17,0.01,4,quantile,77.0009073829977
ILI incidence,AT,2024-02-28,2024-03-17,0.025,4,quantile,110.588280378226
ILI incidence,AT,2024-02-28,2024-03-17,0.05,4,quantile,177.473482467212
ILI incidence,AT,2024-02-28,2024-03-17,0.1,4,quantile,404.600567598662
ILI incidence,AT,2024-02-28,2024-03-17,0.15,4,quantile,586.444876990703
ILI incidence,AT,2024-02-28,2024-03-17,0.2,4,quantile,739.5368561332
ILI incidence,AT,2024-02-28,2024-03-17,0.25,4,quantile,838.18329786038
ILI incidence,AT,2024-02-28,2024-03-17,0.3,4,quantile,928.641709918324
ILI incidence,AT,2024-02-28,2024-03-17,0.35,4,quantile,1042.71680645074
