target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-02-21,2024-02-18,0.01,1,quantile,691.155710288257
ILI incidence,AT,2024-02-21,2024-02-18,0.025,1,quantile,949.817917058251
ILI incidence,AT,2024-02-21,2024-02-18,0.05,1,quantile,1188.19286820524
ILI incidence,AT,2024-02-21,2024-02-18,0.1,1,quantile,1480.92105587668
ILI incidence,AT,2024-02-21,2024-02-18,0.15,1,quantile,1690.07550246241
ILI incidence,AT,2024-02-21,2024-02-18,0.2,1,quantile,1862.70353869335
ILI incidence,AT,2024-02-21,2024-02-18,0.25,1,quantile,2015.81147231832
ILI incidence,AT,2024-02-21,2024-02-18,0.3,1,quantile,2156.69797104811
ILI incidence,AT,2024-02-21,2024-02-18,0.35,1,quantile,2290.12936599842
ILI incidence,AT,2024-02-21,2024-02-18,0.4,1,quantile,2419.29489440642
ILI incidence,AT,2024-02-21,2024-02-18,0.45,1,quantile,2546.61167928028
ILI incidence,AT,2024-02-21,2024-02-18,0.5,1,quantile,2674.14086928437
ILI incidence,AT,2024-02-21,2024-02-18,0.55,1,quantile,2803.85513064491
ILI incidence,AT,2024-02-21,2024-02-18,0.6,1,quantile,2937.8636891866
ILI incidence,AT,2024-02-21,2024-02-18,0.65,1,quantile,3078.66660039881
ILI incidence,AT,2024-02-21,2024-02-18,0.7,1,quantile,3229.523808441
ILI incidence,AT,2024-02-21,2024-02-18,0.75,1,quantile,3395.09898722702
ILI incidence,AT,2024-02-21,2024-02-18,0.8,1,quantile,3582.76556496212
ILI incidence,AT,2024-02-21,2024-02-18,0.85,1,quantile,3805.72556815352
ILI incidence,AT,2024-02-21,2024-02-18,0.9,1,quantile,4092.37270900767
ILI incidence,AT,2024-02-21,2024-02-18,0.95,1,quantile,4528.76184154856
ILI incidence,AT,2024-02-21,2024-02-18,0.975,1,quantile,4917.35056317907
ILI incidence,AT,2024-02-21,2024-02-18,0.99,1,quantile,5378.92977475704
ILI incidence,AT,2024-02-21,2024-02-25,0.01,2,quantile,267.289864425555
ILI incidence,AT,2024-02-21,2024-02-25,0.025,2,quantile,497.271972277878
ILI incidence,AT,2024-02-21,2024-02-25,0.05,2,quantile,720.907940364163
ILI incidence,AT,2024-02-21,2024-02-25,0.1,2,quantile,1007.87416680342
ILI incidence,AT,2024-02-21,2024-02-25,0.15,2,quantile,1219.41586247571
ILI incidence,AT,2024-02-21,2024-02-25,0.2,2,quantile,1397.17333694823
ILI incidence,AT,2024-02-21,2024-02-25,0.25,2,quantile,1556.62448251669
ILI incidence,AT,2024-02-21,2024-02-25,0.3,2,quantile,1704.53703060572
ILI incidence,AT,2024-02-21,2024-02-25,0.35,2,quantile,1845.3862157596
ILI incidence,AT,2024-02-21,2024-02-25,0.4,2,quantile,1982.19877487872
